Frame,GID_1,GID_1 PlotX,GID_1 PlotY,GID_1 G3DX,GID_1 G3DY,GID_1 G3DZ,GID_1 Label,GID_2,GID_2 PlotX,GID_2 PlotY,GID_2 G3DX,GID_2 G3DY,GID_2 G3DZ,GID_2 Label
18946,5,1004,1105,1344.9595599999998,-2794.6642533333334,0.1,Floor,10,1309,886,4386.4009399999995,-1007.6426366666667,0.1,Floor
18948,5,1016,1108,1458.9036999999998,-2823.1936566666673,0.1,Floor,10,1314,880,4441.90902,-960.3536666666668,0.1,Floor
18950,5,1016,1113,1463.08921,-2858.8281533333334,27.783184580498073,PID1,10,1327,878,4566.46228,-937.1256166666667,0.1,Floor
18952,5,1019,1112,1486.3151200000002,-2851.395863333333,83.2943239221936,PID1,10,1332,867,4620.32732,-854.3990033333334,0.1,Floor
18954,5,1021,1111,1509.3590600000002,-2844.5893433333335,134.45375579377878,PID1,10,1347,860,4773.71246,-795.77484,0.1,Floor
18956,5,1029,1097,1592.1510400000002,-2729.3272699999998,137.23037874985857,PID1,10,1360,858,4897.1648000000005,-778.2821033333333,0.1,Floor
18958,5,1031,1096,1614.89966,-2722.06254,171.066267137737,PID1,10,1364,851,4940.83191,-718.60623,0.1,Floor
18960,5,1032,1097,1617.49291,-2731.0262466666672,165.87094605257334,PID1,10,1378,846,5084.52026,-675.0424233333333,0.1,Floor
18962,5,1038,1088,1679.6099399999998,-2657.52356,159.8277528937856,PID1,10,1392,836,5218.1580300000005,-597.9332733333333,0.1,Floor
18964,5,1040,1087,1702.1406499999998,-2650.0249,114.00377139355442,PID1,10,1415,831,5451.8214100000005,-553.9661466666666,0.1,Floor
18968,5,1044,1111,1735.7201300000002,-2850.225116666667,127.63582135438787,PID1,10,1432,812,5618.93193,-399.3447766666667,0.1,Floor
18974,5,1058,1062,1879.9946,-2446.181766666667,128.5558329356047,PID1,10,1460,786,5900.6697,-191.96503666666666,0.1,Floor
18976,5,1064,1048,1941.2620499999998,-2334.171946666667,115.28883015814881,PID1,10,1473,774,6025.18797,-89.18085666666667,0.1,Floor
18982,5,1056,1107,1856.25587,-2816.9593633333334,0.1,Floor,10,1490,751,6200.12348,95.79928333333336,0.1,Floor
18984,5,1056,1112,1858.10257,-2855.0300333333334,0.1,Floor,10,1491,742,6206.11263,174.85538333333338,0.1,Floor
18986,5,1073,1048,2030.41428,-2327.301446666667,34.43955252938758,PID1,10,1504,736,6342.355100000001,220.82981,0.1,Floor
19073,5,1147,938,2773.9880000000003,-1430.7881933333335,611.590364143779,PID10,10,1464,798,5944.80661,-284.80647,0.1,Floor
19075,5,1150,924,2804.12855,-1316.85279,639.8655687287326,PID10,10,1477,792,6068.3678899999995,-240.43350333333333,0.1,Floor
19081,5,1180,883,3103.13181,-982.2116133333334,531.5916201066282,PID10,10,1515,774,6447.13576,-87.07100666666665,0.1,Floor
19089,5,1237,828,3673.0544099999997,-534.9463333333333,356.2727762175118,OID8,10,1481,705,6106.39923,471.37541,778.1415721482474,OID7
19091,5,1208,815,3383.40978,-421.95585000000005,396.30312386969945,OID8,10,1473,705,6028.59152,475.98834999999997,819.7440516363836,OID7
19093,5,1210,814,3403.37742,-416.96622,358.6233380417034,OID8,10,1485,704,6150.65819,480.67835,768.3943370402912,OID7
19095,5,1192,807,3223.60039,-362.13499,348.17695073538994,OID8,10,1498,702,6283.50548,501.93357666666674,706.0859049119426,OID7
19097,5,1203,798,3333.94063,-290.2605433333332,295.4468682048871,OID8,10,1499,700,6286.76811,515.29953,716.1942964132247,OID7
19099,5,1196,806,3255.0686,-351.7229,273.1774477828028,OID8,10,1522,700,6520.75273,511.39365666666674,615.6643367095589,OID7
19101,5,1198,805,3276.19699,-345.71894999999995,209.92386947492992,OID8,10,1493,699,6234.8782200000005,524.85172,646.9814843298445,OID7
19103,5,1200,804,3297.63251,-339.24014,123.93993044229501,OID8,10,1485,698,6148.60756,530.40237,633.0225402329866,OID7
19105,5,1223,810,3529.34227,-382.73008000000004,1.3696860051934436,OID8,10,1487,694,6172.72069,560.75092,600.3921765164293,OID7
19155,5,1248,904,3783.24866,-1157.1426066666668,502.39877692389587,PID10,10,1724,936,8540.080450000001,-1411.8468166666669,0.1,Floor
19173,5,1157,1021,2874.12396,-2106.8243833333336,0.1,Floor,10,1673,1006,8025.64229,-1984.8456466666669,0.1,Floor
19175,5,1143,1006,2726.2499900000003,-1988.7878533333335,0.1,Floor,10,1648,993,7783.86416,-1879.5021033333335,0.1,Floor
19177,5,1079,976,2088.43619,-1746.0197233333333,0.1,Floor,10,1650,991,7800.50247,-1864.940466666667,0.1,Floor
19179,5,1085,969,2151.67852,-1687.5523666666668,0.1,Floor,10,1655,988,7847.12833,-1841.801256666667,0.1,Floor
19181,5,1090,964,2204.34481,-1644.9150766666667,0.1,Floor,10,1677,994,8071.00472,-1892.524606666667,0.1,Floor
19183,5,1086,955,2156.92027,-1568.2969433333335,0.1,Floor,10,1423,834,5529.30556,-577.89174,1356.173687743565,DARKO
19185,5,1088,980,2180.0154899999998,-1774.0621133333334,0.1,Floor,10,1426,833,5561.03577,-576.58044,1375.6923241132868,DARKO
19197,5,1154,920,2839.95641,-1283.5255633333336,0.1,Floor,10,1842,923,9715.33959,-1304.88322,165.46594474502376,Wall
19199,5,1158,913,2882.32558,-1223.13428,0.1,Floor,10,1820,928,9496.2748,-1349.39496,0.1,Floor
19201,5,1171,912,3014.45876,-1220.63797,0.1,Floor,10,1802,880,9317.511999999999,-960.3673666666667,0.1,Floor
20910,5,1,585,-8686.29324,1453.94757,2306.79825067943,Wall,10,1,1501,-8686.65567,-6036.2678166666665,3940.9017878861655,Wall
20912,5,1,576,-8690.01118,1527.74739,2345.7433280888495,Wall,10,1,1503,-8693.58667,-6052.249616666667,3908.2438593100487,Wall
20918,5,838,589,-321.11867,1425.86861,1736.8759703750939,PID6,10,1,1587,-8692.89271,-6736.06935,3879.571950097514,Wall
20920,5,836,589,-344.6859,1426.00949,1911.1209527581132,PID6,10,0,1594,-8699.68994,-6794.812776666667,3897.179419528821,Wall
20922,5,833,589,-368.28872,1426.68825,1697.0429324622191,PID6,10,1,1612,-8686.12013,-6945.91247,3907.9237043530948,Wall
20924,5,831,588,-391.82636,1428.15282,1802.2547324084244,PID6,10,1,1614,-8692.94871,-6963.85716,3920.315160584636,Wall
20926,5,828,588,-415.40456,1430.13991,1697.6089709990688,PID6,10,1,1639,-8690.35361,-7164.469423333334,3906.6170606388387,Wall
20928,5,826,588,-438.92497,1431.94779,1715.1090553459128,PID6,10,1,1665,-8688.02171,-7373.5201799999995,3982.1242337209906,Wall
20930,5,824,588,-462.95346,1433.75024,1688.4551995288232,PID6,10,1,1654,-8694.77196,-7290.52311,3953.383917454783,Wall
20934,5,819,587,-510.98073,1438.18955,1758.5537340063188,PID6,10,1,1681,-8687.46919,-7505.696283333334,4020.3942987610953,Wall
20936,5,816,587,-535.28287,1440.65777,1772.953798980247,PID6,10,1,1682,-8692.21859,-7520.4246133333345,4087.9023527969093,Wall
20938,5,814,587,-558.95326,1442.71551,1829.7956619656802,PID6,10,1,1707,-8686.74438,-7717.019876666668,4150.593741431371,Wall
20940,5,812,586,-582.05471,1443.87284,1899.4314369097322,PID6,10,327,1555,-5431.9227900000005,-6478.824926666667,4532.526994950119,Ceiling
20958,5,697,743,-1726.11941,159.99898333333317,0.1,Floor,10,1,1692,-8686.88103,-7595.5813,3169.324887499757,Wall
20960,5,695,744,-1746.42292,157.11070333333328,0.1,Floor,10,138,1602,-7323.32326,-6862.434243333334,2897.6324021665623,OID1
20962,5,693,744,-1766.31549,154.02755333333334,0.1,Floor,10,1,1462,-8689.29012,-5720.870723333333,614.4035053317582,Wall
20964,5,685,754,-1845.90823,75.81748333333303,0.1,Floor,10,0,1697,-8695.65186,-7637.887616666668,4395.754948340862,Wall
20972,5,736,660,-1337.6862,845.9610066666665,1057.5397863634455,PID6,10,125,1519,-7453.68867,-6182.58141,5136.814846071529,Ceiling
20974,5,740,654,-1298.60483,891.9622666666666,1131.5385666509744,PID6,10,117,1499,-7531.8067200000005,-6017.40991,5195.850064559452,Ceiling
20976,5,734,651,-1360.53961,913.0542366666667,1126.5460401522919,PID6,10,112,1486,-7579.63161,-5910.478073333334,5233.150169432245,Ceiling
20978,5,739,645,-1312.2379799999999,966.7373299999999,1219.3629317838663,PID6,10,107,1477,-7627.8983100000005,-5836.97995,5244.476018488504,Ceiling
20980,5,759,610,-1114.2946,1253.8430866666667,1646.951896767823,OID12,10,197,1391,-6726.04761,-5138.340926666667,4503.081101551595,Ceiling
20982,5,757,611,-1126.3958,1240.5020433333332,1650.026298237115,OID12,10,191,1380,-6793.90566,-5047.923616666667,4520.335454600968,Ceiling
20984,5,755,613,-1148.64835,1227.52479,1642.0831587710593,OID12,10,194,1364,-6761.99884,-4915.80041,4520.831917351564,Ceiling
21012,5,136,912,-7341.96895,-1218.630156666667,1083.5240085077846,OID1,10,456,1315,-4135.68749,-4517.529143333333,4515.417535881517,Ceiling
21014,5,310,815,-5598.01303,-429.12634,1251.379532407992,PID7,10,444,1351,-4258.07817,-4811.539936666667,4501.170792868207,Ceiling
21016,5,138,879,-7323.94444,-946.1510166666669,1001.286065014163,OID1,10,433,1383,-4369.92793,-5073.350746666667,4505.674416987911,Ceiling
21018,5,135,875,-7348.78426,-913.8212433333335,977.3840726178826,OID1,10,431,1408,-4391.25929,-5276.740723333334,4511.893600651413,Ceiling
21020,5,137,860,-7334.10861,-796.9323866666671,864.375464797485,OID1,10,429,1429,-4412.61679,-5446.9607866666665,4541.405633349452,Ceiling
21022,5,143,856,-7268.09386,-764.5277433333335,824.7750880962981,OID1,10,435,1444,-4353.94017,-5567.42798,4506.241367881293,Ceiling
21024,5,199,813,-6712.57038,-412.7329533333334,848.1622163427041,OID2,10,430,1457,-4395.31973,-5679.73441,4538.176476858386,Ceiling
21026,5,280,742,-5896.54949,171.53342999999995,995.0791787253213,PID7,10,440,1457,-4296.62704,-5675.495763333334,4508.2147496985635,Ceiling
21028,5,267,739,-6030.59666,197.74160000000006,923.7587102441508,PID7,10,441,1463,-4288.07268,-5721.450146666667,4501.56867228543,Ceiling
21030,5,196,757,-6744.6691200000005,49.18706999999995,755.7720845873112,OID2,10,445,1469,-4249.47161,-5775.920073333335,4527.092047762611,Ceiling
21032,5,202,750,-6678.35904,108.95648333333315,812.0172048294619,OID2,10,446,1474,-4241.24888,-5814.2677533333335,4518.740982751965,Ceiling
21034,5,199,747,-6712.5541,127.80072999999993,794.142774967439,OID2,10,1,1688,-8693.06447,-7569.401620000001,4262.993950548504,Wall
21036,5,197,749,-6726.50327,112.19219333333331,782.5871441262061,OID2,10,1,1698,-8694.96563,-7649.722786666667,4247.389570467228,Wall
21038,5,202,738,-6681.5287,207.9045799999999,771.5103075389468,OID2,10,0,1705,-8696.9353,-7705.340933333334,4207.088099201928,Wall
21040,5,200,738,-6695.72873,201.4064066666665,748.7705673762866,OID2,10,0,1728,-8698.943,-7894.561453333334,4167.3526378602355,Wall
21042,5,196,730,-6740.4782,272.6377533333332,796.8774635625305,OID2,10,1,1743,-8690.96683,-8017.270136666668,4117.815040845707,Wall
21044,5,22,743,-8483.99085,167.4618599999999,103.2696594688448,OID1,10,1,1753,-8692.58209,-8098.652093333334,4100.336542441839,Wall
21054,5,190,723,-6804.80121,330.30884666666657,540.9678017351089,OID2,10,902,1092,321.91159,-2693.28709,3253.348834445741,PID1
21066,5,541,716,-3291.49642,388.15705,0.1,Floor,10,894,1104,243.87002,-2789.65862,1856.6151245945775,PID1
21068,5,542,705,-3284.78578,472.21986333333325,0.1,Floor,10,94,1763,-7759.2277,-8177.2498,186.67656761621402,OID1
21074,5,438,750,-4323.34829,102.62579666666647,0.1,Floor,10,137,1778,-7326.99347,-8299.046966666669,1609.0854612247506,OID1
21076,5,457,726,-4125.897730000001,300.0184666666664,0.1,Floor,10,137,1782,-7329.99315,-8332.176056666667,1480.7869497150039,OID1
21082,5,575,731,-2952.1677,264.4619166666664,0.1,Floor,10,109,1779,-7605.14735,-8306.706506666667,2661.6624903857655,OID1
21084,5,413,778,-4574.0073,-122.84246666666695,0.1,Floor,10,103,1777,-7666.24611,-8289.776816666668,2569.983583672948,OID1
21086,5,504,756,-3655.91311,56.30489666666654,0.1,Floor,10,28,1779,-8417.16964,-8306.13873,2719.3594325209906,OID1
21088,5,473,764,-3967.72324,-6.305196666666916,0.1,Floor,10,1,1786,-8688.07689,-8364.05109,2795.36442047809,Wall
21090,5,443,771,-4269.38872,-69.0157999999999,0.1,Floor,10,1,1752,-8689.04619,-8088.498806666668,2793.403986392455,Wall
21092,5,389,768,-4811.18578,-40.42393666666703,399.9355626633476,PID7,10,1,1718,-8690.2002,-7812.863063333334,2755.6749716825952,Wall
21098,5,397,756,-4728.00887,60.16390999999999,676.0382683837038,PID7,10,1,1463,-8694.62679,-5727.42216,4343.62228273781,Wall
21100,5,405,755,-4650.5013500000005,62.090883333333295,538.9967325628725,PID7,10,1,1441,-8686.67034,-5543.0338433333345,4461.139826113985,Wall
21114,5,491,734,-3790.39706,238.14211666666642,0.1,Floor,10,0,1352,-8697.21185,-4817.109513333333,4281.508926372397,Wall
21116,5,538,718,-3323.67763,370.25630333333334,0.1,Floor,10,1,1344,-8691.29681,-4748.557873333333,4261.256392425293,Wall
21118,5,541,722,-3287.42401,335.91497333333336,0.1,Floor,10,1,1336,-8685.62802,-4688.073256666667,4215.562533759494,Wall
21120,5,545,726,-3251.37565,301.6098733333333,0.1,Floor,10,0,1322,-8700.16672,-4568.782556666667,4157.004531477679,Wall
21122,5,567,713,-3025.34473,408.9202499999999,0.1,Floor,10,1,1322,-8685.17701,-4574.504746666667,4131.495286368352,Wall
21124,5,546,717,-3239.05052,374.1767400000001,0.1,Floor,10,1,1314,-8690.84659,-4505.1872766666675,4086.7061143792125,Wall
21126,5,497,729,-3732.60118,280.6306866666664,0.1,Floor,10,0,1308,-8697.31235,-4460.680376666667,3928.8157450577437,Wall
21128,5,491,725,-3786.2602,312.2926533333332,0.1,Floor,10,130,1186,-7404.49394,-3457.7754733333336,661.5721360630648,OID3
21136,5,489,707,-3810.50726,456.57378333333327,0.1,Floor,10,137,1178,-7325.85588,-3396.37121,255.86049194008342,OID3
21138,5,323,748,-5474.115519999999,118.63076000000001,0.1,Floor,10,136,1179,-7337.70896,-3402.52506,243.8053687237109,OID3
21140,5,359,749,-5107.8979,115.06468999999993,0.1,Floor,10,135,1180,-7348.86814,-3409.26618,238.36706962175344,OID3
21142,5,427,732,-4431.664409999999,253.95673666666653,0.1,Floor,10,134,1194,-7359.78889,-3524.9298333333336,230.5722654338697,OID3
21144,5,366,747,-5044.98402,126.77396666666641,0.1,Floor,10,132,1194,-7380.69562,-3524.27097,215.8764102751261,OID3
21146,5,360,762,-5097.90938,8.114759999999933,0.1,Floor,10,742,1157,-1281.664,-3223.9315866666666,1910.0883749611962,OID9
21148,5,399,763,-4710.47618,-1.9693733333335786,0.1,Floor,10,1,1336,-8692.79091,-4690.59353,3272.0659856117004,Wall
21150,5,501,734,-3693.11183,238.34910333333323,0.1,Floor,10,1,1356,-8694.04751,-4849.05437,3402.51296630286,Wall
21186,5,391,724,-4792.13619,315.4637600000001,0.1,Floor,10,314,1124,-5555.53518,-2954.8283766666664,2582.34069179559,Wall
22403,5,895,911,251.2137499999999,-1209.9482466666668,0.1,Floor,10,1,113,-8689.63077,5316.885406666667,3009.2232611023646,Wall
22405,5,896,921,262.69588999999996,-1290.04773,0.1,Floor,10,1,111,-8694.50282,5331.501446666667,3037.4389801182415,Wall
22407,5,872,951,24.469250000000102,-1536.80814,0.1,Floor,10,0,116,-8698.43814,5287.777863333334,3051.4327333622855,Wall
22429,5,839,962,-314.5110300000001,-1624.0867966666667,0.1,Floor,10,30,36,-8404.20823,5945.24158,2901.3668255228476,Wall
22431,5,841,961,-291.63805,-1619.3654866666666,0.1,Floor,10,89,33,-7806.821669999999,5971.975156666667,2758.023714723673,Wall
22433,5,836,955,-339.16674999999987,-1572.54194,0.1,Floor,10,50,28,-8201.19195,6009.867273333334,2843.5483374261025,Wall
22435,5,836,961,-336.17612999999983,-1617.7856000000002,0.1,Floor,10,61,24,-8085.521650000001,6042.83078,2834.5973652625157,Wall
22437,5,848,928,-223.50210000000015,-1346.6387233333335,0.1,Floor,10,65,20,-8049.32323,6075.917246666667,2811.2842368748243,Wall
22461,5,879,1047,93.41346000000021,-2320.851016666667,0.1,Floor,10,20,-30,-8497.99129,6489.5015,3517.4678926506067,Wall
22465,5,859,1022,-110.73244000000022,-2116.2552633333335,0.1,Floor,10,0,-11,-8698.97712,6326.502423333334,3511.620401505198,Wall
22467,5,881,1036,112.72778000000017,-2235.78055,0.1,Floor,10,1,-12,-8686.95867,6340.489643333334,3556.792914372146,Wall
22487,5,873,994,30.976920000000064,-1888.15896,0.1,Floor,10,23,173,-8468.7145,4821.501723333334,4538.884263102731,Ceiling
22489,5,878,989,75.4073800000001,-1845.70109,0.1,Floor,10,26,165,-8440.059079999999,4891.285126666667,4503.5238116870805,Ceiling
22491,5,938,994,680.2041300000001,-1886.4844033333334,0.1,Floor,10,7,171,-8628.83246,4842.381743333334,4541.312832708884,Ceiling
22493,5,919,991,494.1337199999998,-1867.2950333333333,0.1,Floor,10,1,180,-8688.08767,4768.4384,4528.634876279068,Ceiling
22495,5,923,969,526.6051200000002,-1687.25235,0.1,Floor,10,1,198,-8687.775450000001,4619.497886666667,4489.899295005017,Wall
22497,5,883,967,130.67329999999993,-1665.04083,0.1,Floor,10,1,214,-8687.85405,4487.2167,4477.029224959363,Wall
22499,5,915,962,446.59049000000005,-1626.0416633333334,0.1,Floor,10,1,208,-8689.56667,4537.236256666667,4493.8275138327235,Wall
22501,5,976,961,1060.89183,-1618.13357,0.1,Floor,10,0,241,-8698.73183,4272.2573766666665,4426.335548237988,Wall
22503,5,993,954,1234.8371900000002,-1559.8329966666668,0.1,Floor,10,0,237,-8701.05452,4304.975016666667,4470.398567842097,Wall
22507,5,1041,944,1710.21173,-1481.4874366666668,0.1,Floor,10,0,271,-8702.22561,4023.040266666667,4425.651934093321,Wall
22509,5,1045,931,1752.6216100000001,-1370.7600933333333,0.1,Floor,10,1,258,-8694.70976,4128.597536666667,4472.445356407638,Wall
22511,5,1049,924,1785.1202400000002,-1318.0496133333334,0.1,Floor,10,1,208,-8691.21313,4541.17737,4473.368170910959,Wall
22513,5,1061,919,1906.8170300000002,-1272.7839566666667,0.1,Floor,10,1,220,-8692.33564,4439.966766666666,4436.052396576375,Wall
22561,5,984,901,1136.83266,-1127.56378,0.1,Floor,10,0,353,-8704.52951,3352.5369499999997,3512.2667166503797,Wall
22573,5,1016,909,1463.18165,-1193.3970433333334,0.1,Floor,10,1,345,-8686.699690000001,3417.9460933333335,3610.5512729892416,Wall
22583,5,1002,839,1322.52764,-623.79334,0.1,Floor,10,66,445,-8035.07518,2598.5642,4501.227707228926,Ceiling
22589,5,1009,846,1391.23585,-678.7540333333334,0.1,Floor,10,46,467,-8244.59866,2422.6250333333332,4571.022885542865,Ceiling
22595,5,1022,766,1522.50379,-28.622203333333232,1110.0363031116767,DARKO,10,49,504,-8211.81105,2119.04122,4524.435085582847,Ceiling
22747,5,1394,990,5242.0504,-1856.3046199999999,0.1,Floor,10,189,795,-6806.61098,-261.4029433333335,2404.395808112139,Wall
22749,5,1436,1027,5656.98229,-2163.1314933333333,0.1,Floor,10,203,792,-6674.33189,-239.97830666666687,2322.052721010392,Wall
22751,5,1456,1034,5860.70592,-2219.554896666667,0.1,Floor,10,222,790,-6482.26188,-217.78595999999993,2279.098775374584,Wall
22753,5,1483,1056,6133.48792,-2392.494356666667,0.1,Floor,10,232,784,-6381.37803,-168.92195333333348,2165.4298666896234,Wall
22793,5,1343,976,4730.01482,-1743.73566,0.1,Floor,10,287,753,-5834.60355,83.54680666666673,2111.417337498807,Wall
22795,5,1274,982,4036.87377,-1793.7275633333334,218.5087788070623,OID6,10,295,751,-5754.54092,94.11002666666673,2074.253065276325,Wall
22801,5,1262,976,3921.12179,-1741.4312300000001,435.22011493978175,OID6,10,322,744,-5484.06577,152.1971866666663,1959.7229103836366,Wall
22803,5,1252,975,3815.96021,-1736.73583,485.92292508065725,OID6,10,330,741,-5404.69653,180.135393333333,1921.282571142199,Wall
22805,5,1242,977,3720.62291,-1750.128926666667,536.0371945000136,OID6,10,339,738,-5305.09061,207.64458000000013,1879.3025658709616,Wall
22813,5,1364,1116,4942.57062,-2883.357863333334,589.8316177826698,PID7,10,378,713,-4919.59861,412.25341666666645,1778.7884340941932,Wall
22865,5,1299,1119,4292.15279,-2912.8678333333337,183.3669651546686,PID7,10,369,693,-5012.72197,568.9357266666666,1786.902533965567,Wall
22895,5,1588,811,7175.5248599999995,-395.4521433333333,0.1,Floor,10,317,698,-5526.28143,532.4197966666666,1246.4027758901739,Wall
22897,5,1569,800,6985.524719999999,-304.39069,0.1,Floor,10,313,698,-5574.21002,529.6167366666664,1238.7216335704848,Wall
22901,5,1490,805,6196.04266,-346.40084333333334,0.1,Floor,10,311,700,-5589.69751,516.6687533333329,1274.7990416920507,Wall
22903,5,1481,796,6106.122649999999,-270.6491766666667,0.1,Floor,10,306,701,-5637.0368,506.6799000000001,1279.2192769716735,Wall
22905,5,1474,787,6036.24669,-194.30702,0.1,Floor,10,306,701,-5644.2604,505.4885300000001,1280.026509132224,Wall
22907,5,1466,786,5956.36773,-184.15463,0.1,Floor,10,301,701,-5691.54879,504.84747000000016,1273.3174355054189,Wall
22909,5,1467,770,5966.56201,-56.739643333333305,0.1,Floor,10,298,692,-5718.18888,579.4194600000001,1283.6006242924818,Wall
22911,5,1469,761,5987.95623,12.898300000000006,0.1,Floor,10,300,701,-5703.89661,504.0471600000001,1249.1376240564334,Wall
22929,5,1521,790,6508.390649999999,-221.0270266666667,0.1,Floor,10,325,690,-5446.01863,599.7392500000001,1359.4740464508577,Wall
22931,5,1523,789,6530.33514,-212.6415266666667,0.1,Floor,10,325,689,-5447.84129,604.5376500000002,1376.4604170446062,Wall
22935,5,1537,777,6671.0436,-114.51406333333334,0.1,Floor,10,320,690,-5500.28538,597.873243333333,1385.1086792584208,Wall
22937,5,1539,776,6690.6747,-107.74455333333334,0.1,Floor,10,317,690,-5531.18422,594.7746699999998,1383.1937847431404,Wall
22939,5,1541,765,6710.16116,-18.03133,0.1,Floor,10,317,690,-5532.02173,600.3503799999999,1367.543813690153,Wall
22941,5,1533,764,6629.538640000001,-12.12915,0.1,Floor,10,310,681,-5602.96101,672.7302766666667,1396.0354038134012,Wall
22959,5,1509,742,6393.21538,170.18994666666669,0.1,Floor,10,282,676,-5877.18573,714.938963333333,1216.7922261904237,Wall
22961,5,1511,733,6413.66961,248.4974466666667,0.1,Floor,10,282,675,-5876.47316,719.4967033333332,1167.9711172942752,Wall
22963,5,1503,732,6334.47469,251.49648666666667,0.1,Floor,10,282,673,-5875.89545,732.1272966666666,1146.9345159300449,Wall
22965,5,1294,833,4235.71561,-571.0741633333333,0.1,Floor,10,285,672,-5845.37232,744.5845399999998,1116.2702380773153,Wall
22967,5,1498,750,6277.19421,105.86089666666666,0.1,Floor,10,286,670,-5844.60444,756.640813333333,1096.9305609918752,Wall
22969,5,1479,734,6089.0100999999995,240.7807,0.1,Floor,10,289,671,-5813.77238,751.94344,1079.3045686633482,Wall
22973,5,1462,727,5923.7689,294.54753,0.1,Floor,10,300,666,-5701.90335,791.909193333333,1084.8234571406167,Wall
22975,5,1464,727,5936.09215,296.53335,0.1,Floor,10,304,665,-5661.06804,803.1903066666664,1100.8458850998295,Wall
22977,5,1465,718,5948.02159,365.07587666666666,0.1,Floor,10,307,664,-5629.87074,805.8730266666666,1117.710149985016,Wall
22979,5,1467,718,5969.495129999999,367.1209866666667,0.1,Floor,10,311,661,-5588.49511,833.2883766666664,1120.9844826620051,Wall
22981,5,1459,719,5890.201010000001,361.0523433333334,0.1,Floor,10,315,660,-5546.82391,843.8022900000001,1121.9165881576541,Wall
22983,5,1461,719,5910.61796,363.86103333333335,0.1,Floor,10,315,660,-5545.42652,846.0603000000001,1116.0242045497328,Wall
23735,5,1868,367,9977.1287,3237.4704966666663,1844.7163137130174,Wall,10,265,657,-6049.62727,864.5695166666665,1690.467599236548,Wall
23737,5,2903,478,20327.680630000003,2333.291783333333,3122.854310484925,Wall,10,270,663,-6002.56468,818.3894799999998,1791.1662509437442,Wall
